"block_id","period","month_index","year","month","car_thefts","water_leak_reports","protected_facility","adjacent_block","distance_band","commercial_area"
"B175","1994-04",4,1994,4,6,1,0,0,"other",0
"B175","1994-05",5,1994,5,6,0,0,0,"other",0
"B175","1994-06",6,1994,6,4,0,0,0,"other",0
"B175","1994-07",7,1994,7,2,1,0,0,"other",0
"B175","1994-08",8,1994,8,4,1,0,0,"other",0
"B175","1994-09",9,1994,9,2,3,0,0,"other",0
"B175","1994-10",10,1994,10,2,0,0,0,"other",0
"B175","1994-11",11,1994,11,3,3,0,0,"other",0
"B175","1994-12",12,1994,12,4,0,0,0,"other",0
"B175","1995-01",13,1995,1,2,1,0,0,"other",0
"B175","1995-02",14,1995,2,3,6,0,0,"other",0
"B175","1995-03",15,1995,3,2,3,0,0,"other",0
"B175","1995-04",16,1995,4,4,1,0,0,"other",0
"B175","1995-05",17,1995,5,2,4,0,0,"other",0
"B175","1995-06",18,1995,6,2,4,0,0,"other",0
"B176","1994-01",1,1994,1,0,3,0,0,"other",0
"B176","1994-02",2,1994,2,5,0,0,0,"other",0
"B176","1994-03",3,1994,3,2,3,0,0,"other",0
"B176","1994-04",4,1994,4,3,1,0,0,"other",0
"B176","1994-05",5,1994,5,2,2,0,0,"other",0
"B176","1994-06",6,1994,6,1,2,0,0,"other",0
"B176","1994-07",7,1994,7,3,1,0,0,"other",0
"B176","1994-08",8,1994,8,2,1,0,0,"other",0
"B176","1994-09",9,1994,9,3,1,0,0,"other",0
"B176","1994-10",10,1994,10,2,1,0,0,"other",0
"B176","1994-11",11,1994,11,3,2,0,0,"other",0
"B176","1994-12",12,1994,12,6,3,0,0,"other",0
"B176","1995-01",13,1995,1,1,1,0,0,"other",0
"B176","1995-02",14,1995,2,4,1,0,0,"other",0
"B176","1995-03",15,1995,3,0,2,0,0,"other",0
"B176","1995-04",16,1995,4,1,2,0,0,"other",0
"B176","1995-05",17,1995,5,2,0,0,0,"other",0
"B176","1995-06",18,1995,6,2,2,0,0,"other",0
"B177","1994-01",1,1994,1,2,4,0,0,"other",0
"B177","1994-02",2,1994,2,4,1,0,0,"other",0
"B177","1994-03",3,1994,3,1,1,0,0,"other",0
"B177","1994-04",4,1994,4,3,0,0,0,"other",0
"B177","1994-05",5,1994,5,2,1,0,0,"other",0
"B177","1994-06",6,1994,6,1,3,0,0,"other",0
"B177","1994-07",7,1994,7,1,0,0,0,"other",0
"B177","1994-08",8,1994,8,0,0,0,0,"other",0
"B177","1994-09",9,1994,9,5,2,0,0,"other",0
"B177","1994-10",10,1994,10,3,0,0,0,"other",0
"B177","1994-11",11,1994,11,1,0,0,0,"other",0
"B177","1994-12",12,1994,12,2,1,0,0,"other",0
"B177","1995-01",13,1995,1,1,1,0,0,"other",0
"B177","1995-02",14,1995,2,1,2,0,0,"other",0
"B177","1995-03",15,1995,3,5,2,0,0,"other",0
"B177","1995-04",16,1995,4,1,1,0,0,"other",0
"B177","1995-05",17,1995,5,3,1,0,0,"other",0
"B177","1995-06",18,1995,6,2,0,0,0,"other",0
"B178","1994-01",1,1994,1,2,2,0,0,"other",1
"B178","1994-02",2,1994,2,3,2,0,0,"other",1
"B178","1994-03",3,1994,3,1,2,0,0,"other",1
"B178","1994-04",4,1994,4,4,1,0,0,"other",1
"B178","1994-05",5,1994,5,3,2,0,0,"other",1
"B178","1994-06",6,1994,6,3,2,0,0,"other",1
"B178","1994-07",7,1994,7,3,1,0,0,"other",1
"B178","1994-08",8,1994,8,2,3,0,0,"other",1
"B178","1994-09",9,1994,9,3,5,0,0,"other",1
"B178","1994-10",10,1994,10,2,4,0,0,"other",1
"B178","1994-11",11,1994,11,4,2,0,0,"other",1
"B178","1994-12",12,1994,12,2,0,0,0,"other",1
"B178","1995-01",13,1995,1,4,1,0,0,"other",1
"B178","1995-02",14,1995,2,6,2,0,0,"other",1
"B178","1995-03",15,1995,3,12,3,0,0,"other",1
"B178","1995-04",16,1995,4,5,1,0,0,"other",1
"B178","1995-05",17,1995,5,2,0,0,0,"other",1
"B178","1995-06",18,1995,6,2,2,0,0,"other",1
"B179","1994-01",1,1994,1,6,3,0,0,"other",1
"B179","1994-02",2,1994,2,3,2,0,0,"other",1
"B179","1994-03",3,1994,3,3,1,0,0,"other",1
"B179","1994-04",4,1994,4,3,2,0,0,"other",1
"B179","1994-05",5,1994,5,3,2,0,0,"other",1
"B179","1994-06",6,1994,6,2,2,0,0,"other",1
"B179","1994-07",7,1994,7,5,2,0,0,"other",1
"B179","1994-08",8,1994,8,0,2,0,0,"other",1
"B179","1994-09",9,1994,9,2,1,0,0,"other",1
"B179","1994-10",10,1994,10,2,4,0,0,"other",1
"B179","1994-11",11,1994,11,0,1,0,0,"other",1
"B179","1994-12",12,1994,12,5,3,0,0,"other",1
"B179","1995-01",13,1995,1,2,4,0,0,"other",1
"B179","1995-02",14,1995,2,1,1,0,0,"other",1
"B179","1995-03",15,1995,3,1,0,0,0,"other",1
"B179","1995-04",16,1995,4,1,3,0,0,"other",1
"B179","1995-05",17,1995,5,2,1,0,0,"other",1
"B179","1995-06",18,1995,6,2,3,0,0,"other",1
"B180","1994-01",1,1994,1,2,2,0,0,"other",0
"B180","1994-02",2,1994,2,5,1,0,0,"other",0
"B180","1994-03",3,1994,3,1,1,0,0,"other",0
"B180","1994-04",4,1994,4,4,4,0,0,"other",0
"B180","1994-05",5,1994,5,4,3,0,0,"other",0
"B180","1994-06",6,1994,6,1,1,0,0,"other",0
"B180","1994-07",7,1994,7,0,0,0,0,"other",0
"B180","1994-08",8,1994,8,3,3,0,0,"other",0
"B180","1994-09",9,1994,9,2,1,0,0,"other",0
"B180","1994-10",10,1994,10,1,1,0,0,"other",0
"B180","1994-11",11,1994,11,4,2,0,0,"other",0
"B180","1994-12",12,1994,12,3,1,0,0,"other",0
"B180","1995-01",13,1995,1,1,2,0,0,"other",0
"B180","1995-02",14,1995,2,0,2,0,0,"other",0
"B180","1995-03",15,1995,3,5,2,0,0,"other",0
"B180","1995-04",16,1995,4,0,0,0,0,"other",0
"B180","1995-05",17,1995,5,2,1,0,0,"other",0
"B180","1995-06",18,1995,6,3,2,0,0,"other",0
"B181","1994-01",1,1994,1,4,2,0,0,"other",1
"B181","1994-02",2,1994,2,2,1,0,0,"other",1
"B181","1994-03",3,1994,3,2,5,0,0,"other",1
"B181","1994-04",4,1994,4,4,2,0,0,"other",1
"B181","1994-05",5,1994,5,6,0,0,0,"other",1
"B181","1994-06",6,1994,6,0,0,0,0,"other",1
"B181","1994-07",7,1994,7,2,1,0,0,"other",1
"B181","1994-08",8,1994,8,5,1,0,0,"other",1
"B181","1994-09",9,1994,9,2,1,0,0,"other",1
"B181","1994-10",10,1994,10,4,5,0,0,"other",1
"B181","1994-11",11,1994,11,1,1,0,0,"other",1
"B181","1994-12",12,1994,12,3,2,0,0,"other",1
"B181","1995-01",13,1995,1,4,0,0,0,"other",1
"B181","1995-02",14,1995,2,3,0,0,0,"other",1
"B181","1995-03",15,1995,3,1,2,0,0,"other",1
"B181","1995-04",16,1995,4,4,0,0,0,"other",1
"B181","1995-05",17,1995,5,4,1,0,0,"other",1
"B181","1995-06",18,1995,6,3,6,0,0,"other",1
"B182","1994-01",1,1994,1,2,1,0,0,"other",1
"B182","1994-02",2,1994,2,3,2,0,0,"other",1
"B182","1994-03",3,1994,3,4,3,0,0,"other",1
"B182","1994-04",4,1994,4,2,2,0,0,"other",1
"B182","1994-05",5,1994,5,2,1,0,0,"other",1
"B182","1994-06",6,1994,6,3,0,0,0,"other",1
"B182","1994-07",7,1994,7,1,2,0,0,"other",1
"B182","1994-08",8,1994,8,4,4,0,0,"other",1
"B182","1994-09",9,1994,9,3,1,0,0,"other",1
"B182","1994-10",10,1994,10,7,3,0,0,"other",1
"B182","1994-11",11,1994,11,2,1,0,0,"other",1
"B182","1994-12",12,1994,12,5,0,0,0,"other",1
"B182","1995-01",13,1995,1,3,1,0,0,"other",1
"B182","1995-02",14,1995,2,2,1,0,0,"other",1
"B182","1995-03",15,1995,3,4,3,0,0,"other",1
"B182","1995-04",16,1995,4,5,3,0,0,"other",1
"B182","1995-05",17,1995,5,0,2,0,0,"other",1
"B182","1995-06",18,1995,6,3,1,0,0,"other",1
"B183","1994-01",1,1994,1,1,2,0,0,"other",0
"B183","1994-02",2,1994,2,1,0,0,0,"other",0
"B183","1994-03",3,1994,3,3,1,0,0,"other",0
"B183","1994-04",4,1994,4,3,1,0,0,"other",0
"B183","1994-05",5,1994,5,4,0,0,0,"other",0
"B183","1994-06",6,1994,6,1,1,0,0,"other",0
"B183","1994-07",7,1994,7,2,1,0,0,"other",0
"B183","1994-08",8,1994,8,1,0,0,0,"other",0
"B183","1994-09",9,1994,9,1,0,0,0,"other",0
"B183","1994-10",10,1994,10,2,1,0,0,"other",0
"B183","1994-11",11,1994,11,1,2,0,0,"other",0
"B183","1994-12",12,1994,12,2,2,0,0,"other",0
"B183","1995-01",13,1995,1,1,0,0,0,"other",0
"B183","1995-02",14,1995,2,2,0,0,0,"other",0
"B183","1995-03",15,1995,3,2,0,0,0,"other",0
"B183","1995-04",16,1995,4,2,0,0,0,"other",0
"B183","1995-05",17,1995,5,0,3,0,0,"other",0
"B183","1995-06",18,1995,6,4,0,0,0,"other",0
"B184","1994-01",1,1994,1,3,1,0,0,"other",0
"B184","1994-02",2,1994,2,1,0,0,0,"other",0
"B184","1994-03",3,1994,3,4,1,0,0,"other",0
"B184","1994-04",4,1994,4,1,1,0,0,"other",0
"B184","1994-05",5,1994,5,1,0,0,0,"other",0
"B184","1994-06",6,1994,6,2,3,0,0,"other",0
"B184","1994-07",7,1994,7,1,0,0,0,"other",0
"B184","1994-08",8,1994,8,0,0,0,0,"other",0
"B184","1994-09",9,1994,9,2,1,0,0,"other",0
"B184","1994-10",10,1994,10,4,1,0,0,"other",0
"B184","1994-11",11,1994,11,4,0,0,0,"other",0
"B184","1994-12",12,1994,12,3,3,0,0,"other",0
"B184","1995-01",13,1995,1,1,1,0,0,"other",0
"B184","1995-02",14,1995,2,5,2,0,0,"other",0
"B184","1995-03",15,1995,3,2,5,0,0,"other",0
"B184","1995-04",16,1995,4,1,2,0,0,"other",0
"B184","1995-05",17,1995,5,3,0,0,0,"other",0
"B184","1995-06",18,1995,6,3,4,0,0,"other",0
"B185","1994-01",1,1994,1,0,0,0,0,"other",0
"B185","1994-02",2,1994,2,2,3,0,0,"other",0
"B185","1994-03",3,1994,3,4,2,0,0,"other",0
"B185","1994-04",4,1994,4,4,1,0,0,"other",0
"B185","1994-05",5,1994,5,2,1,0,0,"other",0
"B185","1994-06",6,1994,6,1,0,0,0,"other",0
"B185","1994-07",7,1994,7,2,1,0,0,"other",0
"B185","1994-08",8,1994,8,0,0,0,0,"other",0
"B185","1994-09",9,1994,9,3,1,0,0,"other",0
"B185","1994-10",10,1994,10,1,1,0,0,"other",0
"B185","1994-11",11,1994,11,0,1,0,0,"other",0
"B185","1994-12",12,1994,12,2,3,0,0,"other",0
"B185","1995-01",13,1995,1,1,1,0,0,"other",0
"B185","1995-02",14,1995,2,3,1,0,0,"other",0
"B185","1995-03",15,1995,3,2,2,0,0,"other",0
"B185","1995-04",16,1995,4,2,2,0,0,"other",0
"B185","1995-05",17,1995,5,2,1,0,0,"other",0
"B185","1995-06",18,1995,6,4,2,0,0,"other",0
"B186","1994-01",1,1994,1,2,2,0,0,"other",0
"B186","1994-02",2,1994,2,5,1,0,0,"other",0
"B186","1994-03",3,1994,3,2,4,0,0,"other",0
"B186","1994-04",4,1994,4,2,0,0,0,"other",0
"B186","1994-05",5,1994,5,5,0,0,0,"other",0
"B186","1994-06",6,1994,6,3,0,0,0,"other",0
"B186","1994-07",7,1994,7,4,1,0,0,"other",0
"B186","1994-08",8,1994,8,3,4,0,0,"other",0
"B186","1994-09",9,1994,9,3,1,0,0,"other",0
"B186","1994-10",10,1994,10,8,0,0,0,"other",0
"B186","1994-11",11,1994,11,1,1,0,0,"other",0
"B186","1994-12",12,1994,12,3,0,0,0,"other",0
"B186","1995-01",13,1995,1,5,0,0,0,"other",0
"B186","1995-02",14,1995,2,2,1,0,0,"other",0
"B186","1995-03",15,1995,3,1,1,0,0,"other",0
"B186","1995-04",16,1995,4,3,0,0,0,"other",0
"B186","1995-05",17,1995,5,2,1,0,0,"other",0
"B186","1995-06",18,1995,6,2,0,0,0,"other",0
"B187","1994-01",1,1994,1,8,2,0,0,"other",1
"B187","1994-02",2,1994,2,2,1,0,0,"other",1
"B187","1994-03",3,1994,3,2,0,0,0,"other",1
"B187","1994-04",4,1994,4,3,2,0,0,"other",1
"B187","1994-05",5,1994,5,3,3,0,0,"other",1
"B187","1994-06",6,1994,6,3,1,0,0,"other",1
"B187","1994-07",7,1994,7,3,1,0,0,"other",1
"B187","1994-08",8,1994,8,0,0,0,0,"other",1
"B187","1994-09",9,1994,9,2,3,0,0,"other",1
"B187","1994-10",10,1994,10,4,3,0,0,"other",1
"B187","1994-11",11,1994,11,1,1,0,0,"other",1
"B187","1994-12",12,1994,12,3,1,0,0,"other",1
"B187","1995-01",13,1995,1,5,3,0,0,"other",1
"B187","1995-02",14,1995,2,0,3,0,0,"other",1
"B187","1995-03",15,1995,3,4,1,0,0,"other",1
"B187","1995-04",16,1995,4,2,3,0,0,"other",1
"B187","1995-05",17,1995,5,3,0,0,0,"other",1
"B187","1995-06",18,1995,6,1,2,0,0,"other",1
"B188","1994-01",1,1994,1,4,0,0,0,"other",1
"B188","1994-02",2,1994,2,2,1,0,0,"other",1
"B188","1994-03",3,1994,3,2,2,0,0,"other",1
"B188","1994-04",4,1994,4,5,5,0,0,"other",1
"B188","1994-05",5,1994,5,2,0,0,0,"other",1
"B188","1994-06",6,1994,6,3,0,0,0,"other",1
"B188","1994-07",7,1994,7,0,1,0,0,"other",1
"B188","1994-08",8,1994,8,0,1,0,0,"other",1
"B188","1994-09",9,1994,9,0,1,0,0,"other",1
"B188","1994-10",10,1994,10,2,1,0,0,"other",1
"B188","1994-11",11,1994,11,5,2,0,0,"other",1
"B188","1994-12",12,1994,12,2,3,0,0,"other",1
"B188","1995-01",13,1995,1,0,0,0,0,"other",1
"B188","1995-02",14,1995,2,4,3,0,0,"other",1
"B188","1995-03",15,1995,3,3,0,0,0,"other",1
"B188","1995-04",16,1995,4,0,0,0,0,"other",1
"B188","1995-05",17,1995,5,1,2,0,0,"other",1
"B188","1995-06",18,1995,6,3,0,0,0,"other",1
"B189","1994-01",1,1994,1,3,1,0,0,"other",1
"B189","1994-02",2,1994,2,4,2,0,0,"other",1
"B189","1994-03",3,1994,3,1,2,0,0,"other",1
"B189","1994-04",4,1994,4,9,1,0,0,"other",1
"B189","1994-05",5,1994,5,3,3,0,0,"other",1
"B189","1994-06",6,1994,6,4,1,0,0,"other",1
"B189","1994-07",7,1994,7,3,4,0,0,"other",1
"B189","1994-08",8,1994,8,2,3,0,0,"other",1
"B189","1994-09",9,1994,9,1,0,0,0,"other",1
"B189","1994-10",10,1994,10,1,1,0,0,"other",1
"B189","1994-11",11,1994,11,3,2,0,0,"other",1
"B189","1994-12",12,1994,12,1,2,0,0,"other",1
"B189","1995-01",13,1995,1,0,6,0,0,"other",1
"B189","1995-02",14,1995,2,5,3,0,0,"other",1
"B189","1995-03",15,1995,3,2,1,0,0,"other",1
"B189","1995-04",16,1995,4,3,1,0,0,"other",1
"B189","1995-05",17,1995,5,1,1,0,0,"other",1
"B189","1995-06",18,1995,6,3,2,0,0,"other",1
"B190","1994-01",1,1994,1,1,2,0,0,"other",0
"B190","1994-02",2,1994,2,2,3,0,0,"other",0
"B190","1994-03",3,1994,3,1,4,0,0,"other",0
"B190","1994-04",4,1994,4,5,5,0,0,"other",0
"B190","1994-05",5,1994,5,6,1,0,0,"other",0
"B190","1994-06",6,1994,6,4,3,0,0,"other",0
"B190","1994-07",7,1994,7,1,1,0,0,"other",0
"B190","1994-08",8,1994,8,0,0,0,0,"other",0
"B190","1994-09",9,1994,9,3,2,0,0,"other",0
"B190","1994-10",10,1994,10,1,2,0,0,"other",0
"B190","1994-11",11,1994,11,4,2,0,0,"other",0
"B190","1994-12",12,1994,12,1,1,0,0,"other",0
"B190","1995-01",13,1995,1,0,3,0,0,"other",0
"B190","1995-02",14,1995,2,5,1,0,0,"other",0
"B190","1995-03",15,1995,3,1,1,0,0,"other",0
"B190","1995-04",16,1995,4,2,0,0,0,"other",0
"B190","1995-05",17,1995,5,4,0,0,0,"other",0
"B190","1995-06",18,1995,6,0,0,0,0,"other",0
"B191","1994-01",1,1994,1,0,0,0,0,"other",0
"B191","1994-02",2,1994,2,2,2,0,0,"other",0
"B191","1994-03",3,1994,3,1,3,0,0,"other",0
"B191","1994-04",4,1994,4,2,2,0,0,"other",0
"B191","1994-05",5,1994,5,0,2,0,0,"other",0
"B191","1994-06",6,1994,6,2,0,0,0,"other",0
"B191","1994-07",7,1994,7,1,1,0,0,"other",0
"B191","1994-08",8,1994,8,5,2,0,0,"other",0
"B191","1994-09",9,1994,9,3,2,0,0,"other",0
"B191","1994-10",10,1994,10,0,2,0,0,"other",0
"B191","1994-11",11,1994,11,3,1,0,0,"other",0
"B191","1994-12",12,1994,12,1,0,0,0,"other",0
"B191","1995-01",13,1995,1,2,0,0,0,"other",0
"B191","1995-02",14,1995,2,4,2,0,0,"other",0
"B191","1995-03",15,1995,3,4,2,0,0,"other",0
"B191","1995-04",16,1995,4,4,1,0,0,"other",0
"B191","1995-05",17,1995,5,4,1,0,0,"other",0
"B191","1995-06",18,1995,6,7,2,0,0,"other",0
"B192","1994-01",1,1994,1,7,2,0,0,"other",0
"B192","1994-02",2,1994,2,2,1,0,0,"other",0
"B192","1994-03",3,1994,3,5,4,0,0,"other",0
"B192","1994-04",4,1994,4,2,1,0,0,"other",0
"B192","1994-05",5,1994,5,6,1,0,0,"other",0
"B192","1994-06",6,1994,6,1,3,0,0,"other",0
"B192","1994-07",7,1994,7,3,1,0,0,"other",0
"B192","1994-08",8,1994,8,1,2,0,0,"other",0
"B192","1994-09",9,1994,9,2,3,0,0,"other",0
"B192","1994-10",10,1994,10,0,2,0,0,"other",0
"B192","1994-11",11,1994,11,2,3,0,0,"other",0
"B192","1994-12",12,1994,12,4,0,0,0,"other",0
"B192","1995-01",13,1995,1,1,1,0,0,"other",0
"B192","1995-02",14,1995,2,2,1,0,0,"other",0
"B192","1995-03",15,1995,3,3,2,0,0,"other",0
"B192","1995-04",16,1995,4,3,1,0,0,"other",0
"B192","1995-05",17,1995,5,2,0,0,0,"other",0
"B192","1995-06",18,1995,6,3,1,0,0,"other",0
"B193","1994-01",1,1994,1,1,2,0,0,"other",1
"B193","1994-02",2,1994,2,1,1,0,0,"other",1
"B193","1994-03",3,1994,3,2,5,0,0,"other",1
"B193","1994-04",4,1994,4,5,4,0,0,"other",1
"B193","1994-05",5,1994,5,3,0,0,0,"other",1
"B193","1994-06",6,1994,6,0,4,0,0,"other",1
"B193","1994-07",7,1994,7,3,1,0,0,"other",1
"B193","1994-08",8,1994,8,5,1,0,0,"other",1
"B193","1994-09",9,1994,9,3,1,0,0,"other",1
"B193","1994-10",10,1994,10,2,1,0,0,"other",1
"B193","1994-11",11,1994,11,2,0,0,0,"other",1
"B193","1994-12",12,1994,12,1,0,0,0,"other",1
"B193","1995-01",13,1995,1,3,0,0,0,"other",1
"B193","1995-02",14,1995,2,3,0,0,0,"other",1
"B193","1995-03",15,1995,3,4,3,0,0,"other",1
"B193","1995-04",16,1995,4,3,2,0,0,"other",1
"B193","1995-05",17,1995,5,3,0,0,0,"other",1
"B193","1995-06",18,1995,6,1,0,0,0,"other",1
"B194","1994-01",1,1994,1,3,4,0,0,"other",0
"B194","1994-02",2,1994,2,3,1,0,0,"other",0
"B194","1994-03",3,1994,3,4,1,0,0,"other",0
"B194","1994-04",4,1994,4,7,3,0,0,"other",0
"B194","1994-05",5,1994,5,4,2,0,0,"other",0
"B194","1994-06",6,1994,6,3,0,0,0,"other",0
"B194","1994-07",7,1994,7,2,1,0,0,"other",0
"B194","1994-08",8,1994,8,0,1,0,0,"other",0
"B194","1994-09",9,1994,9,4,4,0,0,"other",0
"B194","1994-10",10,1994,10,2,1,0,0,"other",0
"B194","1994-11",11,1994,11,1,1,0,0,"other",0
"B194","1994-12",12,1994,12,2,0,0,0,"other",0
"B194","1995-01",13,1995,1,1,2,0,0,"other",0
"B194","1995-02",14,1995,2,1,0,0,0,"other",0
"B194","1995-03",15,1995,3,3,0,0,0,"other",0
"B194","1995-04",16,1995,4,0,2,0,0,"other",0
"B194","1995-05",17,1995,5,5,1,0,0,"other",0
"B194","1995-06",18,1995,6,1,0,0,0,"other",0
"B195","1994-01",1,1994,1,0,3,0,0,"other",1
"B195","1994-02",2,1994,2,1,1,0,0,"other",1
"B195","1994-03",3,1994,3,4,0,0,0,"other",1
"B195","1994-04",4,1994,4,2,2,0,0,"other",1
"B195","1994-05",5,1994,5,1,0,0,0,"other",1
"B195","1994-06",6,1994,6,2,0,0,0,"other",1
"B195","1994-07",7,1994,7,1,0,0,0,"other",1
"B195","1994-08",8,1994,8,4,0,0,0,"other",1
"B195","1994-09",9,1994,9,2,0,0,0,"other",1
"B195","1994-10",10,1994,10,0,1,0,0,"other",1
"B195","1994-11",11,1994,11,2,1,0,0,"other",1
"B195","1994-12",12,1994,12,2,3,0,0,"other",1
"B195","1995-01",13,1995,1,0,4,0,0,"other",1
"B195","1995-02",14,1995,2,3,3,0,0,"other",1
"B195","1995-03",15,1995,3,2,1,0,0,"other",1
"B195","1995-04",16,1995,4,5,0,0,0,"other",1
"B195","1995-05",17,1995,5,1,1,0,0,"other",1
"B195","1995-06",18,1995,6,1,1,0,0,"other",1
"B196","1994-01",1,1994,1,1,2,0,0,"other",1
"B196","1994-02",2,1994,2,5,1,0,0,"other",1
"B196","1994-03",3,1994,3,2,2,0,0,"other",1
"B196","1994-04",4,1994,4,1,1,0,0,"other",1
"B196","1994-05",5,1994,5,2,5,0,0,"other",1
"B196","1994-06",6,1994,6,1,3,0,0,"other",1
"B196","1994-07",7,1994,7,1,3,0,0,"other",1
"B196","1994-08",8,1994,8,1,2,0,0,"other",1
"B196","1994-09",9,1994,9,1,1,0,0,"other",1
"B196","1994-10",10,1994,10,1,2,0,0,"other",1
"B196","1994-11",11,1994,11,2,2,0,0,"other",1
"B196","1994-12",12,1994,12,1,2,0,0,"other",1
"B196","1995-01",13,1995,1,2,1,0,0,"other",1
"B196","1995-02",14,1995,2,1,2,0,0,"other",1
"B196","1995-03",15,1995,3,5,2,0,0,"other",1
"B196","1995-04",16,1995,4,4,0,0,0,"other",1
"B196","1995-05",17,1995,5,4,2,0,0,"other",1
"B196","1995-06",18,1995,6,2,1,0,0,"other",1
"B197","1994-01",1,1994,1,1,2,0,0,"other",0
"B197","1994-02",2,1994,2,2,1,0,0,"other",0
"B197","1994-03",3,1994,3,5,0,0,0,"other",0
"B197","1994-04",4,1994,4,1,3,0,0,"other",0
"B197","1994-05",5,1994,5,6,0,0,0,"other",0
"B197","1994-06",6,1994,6,3,0,0,0,"other",0
"B197","1994-07",7,1994,7,4,2,0,0,"other",0
"B197","1994-08",8,1994,8,4,0,0,0,"other",0
"B197","1994-09",9,1994,9,2,1,0,0,"other",0
"B197","1994-10",10,1994,10,5,1,0,0,"other",0
"B197","1994-11",11,1994,11,4,5,0,0,"other",0
"B197","1994-12",12,1994,12,7,0,0,0,"other",0
"B197","1995-01",13,1995,1,2,0,0,0,"other",0
"B197","1995-02",14,1995,2,2,1,0,0,"other",0
"B197","1995-03",15,1995,3,1,2,0,0,"other",0
"B197","1995-04",16,1995,4,5,0,0,0,"other",0
"B197","1995-05",17,1995,5,5,1,0,0,"other",0
"B197","1995-06",18,1995,6,0,1,0,0,"other",0
"B198","1994-01",1,1994,1,5,2,0,0,"other",0
"B198","1994-02",2,1994,2,4,1,0,0,"other",0
"B198","1994-03",3,1994,3,1,0,0,0,"other",0
"B198","1994-04",4,1994,4,4,0,0,0,"other",0
"B198","1994-05",5,1994,5,5,5,0,0,"other",0
"B198","1994-06",6,1994,6,5,2,0,0,"other",0
"B198","1994-07",7,1994,7,3,1,0,0,"other",0
"B198","1994-08",8,1994,8,6,1,0,0,"other",0
"B198","1994-09",9,1994,9,2,0,0,0,"other",0
"B198","1994-10",10,1994,10,0,3,0,0,"other",0
"B198","1994-11",11,1994,11,2,0,0,0,"other",0
"B198","1994-12",12,1994,12,3,2,0,0,"other",0
"B198","1995-01",13,1995,1,5,1,0,0,"other",0
"B198","1995-02",14,1995,2,2,1,0,0,"other",0
"B198","1995-03",15,1995,3,6,0,0,0,"other",0
"B198","1995-04",16,1995,4,3,1,0,0,"other",0
"B198","1995-05",17,1995,5,4,2,0,0,"other",0
"B198","1995-06",18,1995,6,2,2,0,0,"other",0
"B199","1994-01",1,1994,1,1,1,0,0,"other",0
"B199","1994-02",2,1994,2,0,1,0,0,"other",0
"B199","1994-03",3,1994,3,1,0,0,0,"other",0
"B199","1994-04",4,1994,4,1,0,0,0,"other",0
"B199","1994-05",5,1994,5,2,1,0,0,"other",0
"B199","1994-06",6,1994,6,3,2,0,0,"other",0
"B199","1994-07",7,1994,7,3,2,0,0,"other",0
"B199","1994-08",8,1994,8,0,0,0,0,"other",0
"B199","1994-09",9,1994,9,1,0,0,0,"other",0
"B199","1994-10",10,1994,10,3,0,0,0,"other",0
"B199","1994-11",11,1994,11,2,0,0,0,"other",0
"B199","1994-12",12,1994,12,1,1,0,0,"other",0
"B199","1995-01",13,1995,1,0,2,0,0,"other",0
"B199","1995-02",14,1995,2,0,3,0,0,"other",0
"B199","1995-03",15,1995,3,1,2,0,0,"other",0
"B199","1995-04",16,1995,4,4,2,0,0,"other",0
"B199","1995-05",17,1995,5,1,0,0,0,"other",0
"B199","1995-06",18,1995,6,3,2,0,0,"other",0
"B200","1994-01",1,1994,1,3,0,0,0,"other",0
"B200","1994-02",2,1994,2,1,0,0,0,"other",0
"B200","1994-03",3,1994,3,2,2,0,0,"other",0
"B200","1994-04",4,1994,4,3,1,0,0,"other",0
"B200","1994-05",5,1994,5,1,0,0,0,"other",0
"B200","1994-06",6,1994,6,2,1,0,0,"other",0
"B200","1994-07",7,1994,7,2,1,0,0,"other",0
"B200","1994-08",8,1994,8,0,0,0,0,"other",0
"B200","1994-09",9,1994,9,0,1,0,0,"other",0
"B200","1994-10",10,1994,10,4,0,0,0,"other",0
"B200","1994-11",11,1994,11,0,3,0,0,"other",0
"B200","1994-12",12,1994,12,3,0,0,0,"other",0
"B200","1995-01",13,1995,1,1,2,0,0,"other",0
"B200","1995-02",14,1995,2,4,1,0,0,"other",0
"B200","1995-03",15,1995,3,5,1,0,0,"other",0
"B200","1995-04",16,1995,4,3,0,0,0,"other",0
"B200","1995-05",17,1995,5,1,3,0,0,"other",0
"B200","1995-06",18,1995,6,4,3,0,0,"other",0
"B201","1994-01",1,1994,1,3,1,0,0,"other",0
"B201","1994-02",2,1994,2,0,0,0,0,"other",0
"B201","1994-03",3,1994,3,4,0,0,0,"other",0
"B201","1994-04",4,1994,4,3,0,0,0,"other",0
"B201","1994-05",5,1994,5,2,3,0,0,"other",0
"B201","1994-06",6,1994,6,1,1,0,0,"other",0
"B201","1994-07",7,1994,7,1,5,0,0,"other",0
"B201","1994-08",8,1994,8,1,2,0,0,"other",0
"B201","1994-09",9,1994,9,4,4,0,0,"other",0
"B201","1994-10",10,1994,10,3,4,0,0,"other",0
"B201","1994-11",11,1994,11,5,3,0,0,"other",0
"B201","1994-12",12,1994,12,3,0,0,0,"other",0
"B201","1995-01",13,1995,1,4,0,0,0,"other",0
"B201","1995-02",14,1995,2,2,2,0,0,"other",0
"B201","1995-03",15,1995,3,2,0,0,0,"other",0
